"caseId","lexisCite","term","justiceName","vote"
"2005-056","2006 U.S. LEXIS 3872",2005,"DHSouter",3
"2005-056","2006 U.S. LEXIS 3872",2005,"CThomas",1
"2005-056","2006 U.S. LEXIS 3872",2005,"RBGinsburg",3
"2005-056","2006 U.S. LEXIS 3872",2005,"SGBreyer",3
"2005-056","2006 U.S. LEXIS 3872",2005,"JGRoberts",3
"2005-056","2006 U.S. LEXIS 3872",2005,"SAAlito",1
"2005-057","2006 U.S. LEXIS 4155",2005,"JGRoberts",1
"2005-057","2006 U.S. LEXIS 4155",2005,"JPStevens",7
"2005-057","2006 U.S. LEXIS 4155",2005,"AScalia",1
"2005-057","2006 U.S. LEXIS 4155",2005,"AMKennedy",1
"2005-057","2006 U.S. LEXIS 4155",2005,"DHSouter",1
"2005-057","2006 U.S. LEXIS 4155",2005,"CThomas",1
"2005-057","2006 U.S. LEXIS 4155",2005,"RBGinsburg",1
"2005-057","2006 U.S. LEXIS 4155",2005,"SGBreyer",1
"2005-057","2006 U.S. LEXIS 4155",2005,"SAAlito",1
"2005-058","2006 U.S. LEXIS 4341",2005,"JPStevens",2
"2005-058","2006 U.S. LEXIS 4341",2005,"AScalia",1
"2005-058","2006 U.S. LEXIS 4341",2005,"AMKennedy",1
"2005-058","2006 U.S. LEXIS 4341",2005,"DHSouter",2
"2005-058","2006 U.S. LEXIS 4341",2005,"CThomas",1
"2005-058","2006 U.S. LEXIS 4341",2005,"RBGinsburg",2
"2005-058","2006 U.S. LEXIS 4341",2005,"SGBreyer",2
"2005-058","2006 U.S. LEXIS 4341",2005,"JGRoberts",1
"2005-058","2006 U.S. LEXIS 4341",2005,"SAAlito",1
"2005-059","2006 U.S. LEXIS 4510",2005,"JPStevens",1
"2005-059","2006 U.S. LEXIS 4510",2005,"AScalia",3
"2005-059","2006 U.S. LEXIS 4510",2005,"AMKennedy",1
"2005-059","2006 U.S. LEXIS 4510",2005,"DHSouter",1
"2005-059","2006 U.S. LEXIS 4510",2005,"CThomas",4
"2005-059","2006 U.S. LEXIS 4510",2005,"RBGinsburg",1
"2005-059","2006 U.S. LEXIS 4510",2005,"SGBreyer",4
"2005-059","2006 U.S. LEXIS 4510",2005,"JGRoberts",1
"2005-059","2006 U.S. LEXIS 4510",2005,"SAAlito",1
"2005-060","2006 U.S. LEXIS 4509",2005,"JPStevens",1
"2005-060","2006 U.S. LEXIS 4509",2005,"AScalia",3
"2005-060","2006 U.S. LEXIS 4509",2005,"AMKennedy",1
"2005-060","2006 U.S. LEXIS 4509",2005,"DHSouter",1
"2005-060","2006 U.S. LEXIS 4509",2005,"CThomas",1
"2005-060","2006 U.S. LEXIS 4509",2005,"RBGinsburg",1
"2005-060","2006 U.S. LEXIS 4509",2005,"SGBreyer",1
"2005-060","2006 U.S. LEXIS 4509",2005,"JGRoberts",1
"2005-060","2006 U.S. LEXIS 4509",2005,"SAAlito",1
"2005-061","2006 U.S. LEXIS 4508",2005,"JPStevens",1
"2005-061","2006 U.S. LEXIS 4508",2005,"AScalia",1
"2005-061","2006 U.S. LEXIS 4508",2005,"AMKennedy",1
"2005-061","2006 U.S. LEXIS 4508",2005,"DHSouter",1
"2005-061","2006 U.S. LEXIS 4508",2005,"CThomas",1
"2005-061","2006 U.S. LEXIS 4508",2005,"RBGinsburg",1
"2005-061","2006 U.S. LEXIS 4508",2005,"SGBreyer",1
"2005-061","2006 U.S. LEXIS 4508",2005,"JGRoberts",1
"2005-061","2006 U.S. LEXIS 4508",2005,"SAAlito",NA
"2005-062","2006 U.S. LEXIS 4507",2005,"JPStevens",1
"2005-062","2006 U.S. LEXIS 4507",2005,"AScalia",1
"2005-062","2006 U.S. LEXIS 4507",2005,"AMKennedy",1
"2005-062","2006 U.S. LEXIS 4507",2005,"DHSouter",1
"2005-062","2006 U.S. LEXIS 4507",2005,"CThomas",1
"2005-062","2006 U.S. LEXIS 4507",2005,"RBGinsburg",1
"2005-062","2006 U.S. LEXIS 4507",2005,"SGBreyer",1
"2005-062","2006 U.S. LEXIS 4507",2005,"JGRoberts",1
"2005-062","2006 U.S. LEXIS 4507",2005,"SAAlito",1
"2005-063","2006 U.S. LEXIS 4675",2005,"JPStevens",1
"2005-063","2006 U.S. LEXIS 4675",2005,"AScalia",2
"2005-063","2006 U.S. LEXIS 4675",2005,"AMKennedy",1
"2005-063","2006 U.S. LEXIS 4675",2005,"DHSouter",1
"2005-063","2006 U.S. LEXIS 4675",2005,"CThomas",2
"2005-063","2006 U.S. LEXIS 4675",2005,"RBGinsburg",1
"2005-063","2006 U.S. LEXIS 4675",2005,"SGBreyer",1
"2005-063","2006 U.S. LEXIS 4675",2005,"JGRoberts",2
"2005-063","2006 U.S. LEXIS 4675",2005,"SAAlito",NA
"2005-064","2006 U.S. LEXIS 4674",2005,"JPStevens",1
"2005-064","2006 U.S. LEXIS 4674",2005,"AScalia",1
"2005-064","2006 U.S. LEXIS 4674",2005,"AMKennedy",1
"2005-064","2006 U.S. LEXIS 4674",2005,"DHSouter",1
"2005-064","2006 U.S. LEXIS 4674",2005,"CThomas",1
"2005-064","2006 U.S. LEXIS 4674",2005,"RBGinsburg",1
"2005-064","2006 U.S. LEXIS 4674",2005,"SGBreyer",1
"2005-064","2006 U.S. LEXIS 4674",2005,"JGRoberts",1
"2005-064","2006 U.S. LEXIS 4674",2005,"SAAlito",1
"2005-065","2006 U.S. LEXIS 4677",2005,"JPStevens",2
"2005-065","2006 U.S. LEXIS 4677",2005,"AScalia",1
"2005-065","2006 U.S. LEXIS 4677",2005,"AMKennedy",3
"2005-065","2006 U.S. LEXIS 4677",2005,"DHSouter",2
"2005-065","2006 U.S. LEXIS 4677",2005,"CThomas",1
"2005-065","2006 U.S. LEXIS 4677",2005,"RBGinsburg",2
"2005-065","2006 U.S. LEXIS 4677",2005,"SGBreyer",2
"2005-065","2006 U.S. LEXIS 4677",2005,"JGRoberts",1
"2005-065","2006 U.S. LEXIS 4677",2005,"SAAlito",1
"2005-066","2006 U.S. LEXIS 4676",2005,"JPStevens",1
"2005-066","2006 U.S. LEXIS 4676",2005,"AScalia",3
"2005-066","2006 U.S. LEXIS 4676",2005,"AMKennedy",1
"2005-066","2006 U.S. LEXIS 4676",2005,"DHSouter",1
"2005-066","2006 U.S. LEXIS 4676",2005,"CThomas",1
"2005-066","2006 U.S. LEXIS 4676",2005,"RBGinsburg",1
"2005-066","2006 U.S. LEXIS 4676",2005,"SGBreyer",1
"2005-066","2006 U.S. LEXIS 4676",2005,"JGRoberts",1
"2005-066","2006 U.S. LEXIS 4676",2005,"SAAlito",1
"2005-067","2006 U.S. LEXIS 4678",2005,"JPStevens",1
"2005-067","2006 U.S. LEXIS 4678",2005,"AScalia",1
"2005-067","2006 U.S. LEXIS 4678",2005,"AMKennedy",2
"2005-067","2006 U.S. LEXIS 4678",2005,"DHSouter",2
"2005-067","2006 U.S. LEXIS 4678",2005,"CThomas",1
"2005-067","2006 U.S. LEXIS 4678",2005,"RBGinsburg",1
"2005-067","2006 U.S. LEXIS 4678",2005,"SGBreyer",1
"2005-067","2006 U.S. LEXIS 4678",2005,"JGRoberts",1
"2005-067","2006 U.S. LEXIS 4678",2005,"SAAlito",2
"2005-068","2006 U.S. LEXIS 4679",2005,"JPStevens",1
"2005-068","2006 U.S. LEXIS 4679",2005,"AScalia",1
"2005-068","2006 U.S. LEXIS 4679",2005,"AMKennedy",2
"2005-068","2006 U.S. LEXIS 4679",2005,"DHSouter",2
"2005-068","2006 U.S. LEXIS 4679",2005,"CThomas",1
"2005-068","2006 U.S. LEXIS 4679",2005,"RBGinsburg",1
"2005-068","2006 U.S. LEXIS 4679",2005,"SGBreyer",2
"2005-068","2006 U.S. LEXIS 4679",2005,"JGRoberts",1
"2005-068","2006 U.S. LEXIS 4679",2005,"SAAlito",2
"2005-069","2006 U.S. LEXIS 4887",2005,"JGRoberts",3
"2005-069","2006 U.S. LEXIS 4887",2005,"JPStevens",2
"2005-069","2006 U.S. LEXIS 4887",2005,"AScalia",5
"2005-069","2006 U.S. LEXIS 4887",2005,"AMKennedy",4
"2005-069","2006 U.S. LEXIS 4887",2005,"DHSouter",2
"2005-069","2006 U.S. LEXIS 4887",2005,"CThomas",1
"2005-069","2006 U.S. LEXIS 4887",2005,"RBGinsburg",2
"2005-069","2006 U.S. LEXIS 4887",2005,"SGBreyer",2
"2005-069","2006 U.S. LEXIS 4887",2005,"SAAlito",1
"2005-070","2006 U.S. LEXIS 4886",2005,"JPStevens",1
"2005-070","2006 U.S. LEXIS 4886",2005,"AScalia",1
"2005-070","2006 U.S. LEXIS 4886",2005,"AMKennedy",1
"2005-070","2006 U.S. LEXIS 4886",2005,"DHSouter",1
"2005-070","2006 U.S. LEXIS 4886",2005,"CThomas",4
"2005-070","2006 U.S. LEXIS 4886",2005,"RBGinsburg",1
"2005-070","2006 U.S. LEXIS 4886",2005,"SGBreyer",1
"2005-070","2006 U.S. LEXIS 4886",2005,"JGRoberts",1
"2005-070","2006 U.S. LEXIS 4886",2005,"SAAlito",1
"2005-071","2006 U.S. LEXIS 4885",2005,"JPStevens",2
"2005-071","2006 U.S. LEXIS 4885",2005,"AScalia",1
"2005-071","2006 U.S. LEXIS 4885",2005,"AMKennedy",1
"2005-071","2006 U.S. LEXIS 4885",2005,"DHSouter",2
"2005-071","2006 U.S. LEXIS 4885",2005,"CThomas",1
"2005-071","2006 U.S. LEXIS 4885",2005,"RBGinsburg",1
"2005-071","2006 U.S. LEXIS 4885",2005,"SGBreyer",2
"2005-071","2006 U.S. LEXIS 4885",2005,"JGRoberts",1
"2005-071","2006 U.S. LEXIS 4885",2005,"SAAlito",1
"2005-073","2006 U.S. LEXIS 4894",2005,"JPStevens",1
"2005-073","2006 U.S. LEXIS 4894",2005,"AScalia",3
"2005-073","2006 U.S. LEXIS 4894",2005,"AMKennedy",3
"2005-073","2006 U.S. LEXIS 4894",2005,"DHSouter",2
"2005-073","2006 U.S. LEXIS 4894",2005,"CThomas",1
"2005-073","2006 U.S. LEXIS 4894",2005,"RBGinsburg",1
"2005-073","2006 U.S. LEXIS 4894",2005,"SGBreyer",2
"2005-073","2006 U.S. LEXIS 4894",2005,"JGRoberts",1
"2005-073","2006 U.S. LEXIS 4894",2005,"SAAlito",3
"2005-074","2006 U.S. LEXIS 4892",2005,"JPStevens",2
"2005-074","2006 U.S. LEXIS 4892",2005,"AScalia",1
"2005-074","2006 U.S. LEXIS 4892",2005,"AMKennedy",1
"2005-074","2006 U.S. LEXIS 4892",2005,"DHSouter",1
"2005-074","2006 U.S. LEXIS 4892",2005,"CThomas",1
"2005-074","2006 U.S. LEXIS 4892",2005,"RBGinsburg",1
"2005-074","2006 U.S. LEXIS 4892",2005,"SGBreyer",1
"2005-074","2006 U.S. LEXIS 4892",2005,"JGRoberts",1
"2005-074","2006 U.S. LEXIS 4892",2005,"SAAlito",1
"2005-075","2006 U.S. LEXIS 4895",2005,"JGRoberts",1
"2005-075","2006 U.S. LEXIS 4895",2005,"JPStevens",1
"2005-075","2006 U.S. LEXIS 4895",2005,"AScalia",1
"2005-075","2006 U.S. LEXIS 4895",2005,"AMKennedy",1
"2005-075","2006 U.S. LEXIS 4895",2005,"DHSouter",1
"2005-075","2006 U.S. LEXIS 4895",2005,"CThomas",1
"2005-075","2006 U.S. LEXIS 4895",2005,"RBGinsburg",1
"2005-075","2006 U.S. LEXIS 4895",2005,"SGBreyer",1
"2005-075","2006 U.S. LEXIS 4895",2005,"SAAlito",4
"2005-076","2006 U.S. LEXIS 4891",2005,"JPStevens",2
"2005-076","2006 U.S. LEXIS 4891",2005,"AScalia",1
"2005-076","2006 U.S. LEXIS 4891",2005,"AMKennedy",1
"2005-076","2006 U.S. LEXIS 4891",2005,"DHSouter",2
"2005-076","2006 U.S. LEXIS 4891",2005,"CThomas",1
"2005-076","2006 U.S. LEXIS 4891",2005,"RBGinsburg",2
"2005-076","2006 U.S. LEXIS 4891",2005,"SGBreyer",4
"2005-076","2006 U.S. LEXIS 4891",2005,"JGRoberts",1
"2005-076","2006 U.S. LEXIS 4891",2005,"SAAlito",1
"2005-077","2006 U.S. LEXIS 4893",2005,"JGRoberts",NA
"2005-077","2006 U.S. LEXIS 4893",2005,"JPStevens",2
"2005-077","2006 U.S. LEXIS 4893",2005,"AScalia",1
"2005-077","2006 U.S. LEXIS 4893",2005,"AMKennedy",1
"2005-077","2006 U.S. LEXIS 4893",2005,"DHSouter",2
"2005-077","2006 U.S. LEXIS 4893",2005,"CThomas",1
"2005-077","2006 U.S. LEXIS 4893",2005,"RBGinsburg",1
"2005-077","2006 U.S. LEXIS 4893",2005,"SGBreyer",2
"2005-077","2006 U.S. LEXIS 4893",2005,"SAAlito",1
"2005-078","2006 U.S. LEXIS 5165",2005,"JPStevens",1
"2005-078","2006 U.S. LEXIS 5165",2005,"AScalia",1
"2005-078","2006 U.S. LEXIS 5165",2005,"AMKennedy",2
"2005-078","2006 U.S. LEXIS 5165",2005,"DHSouter",1
"2005-078","2006 U.S. LEXIS 5165",2005,"CThomas",2
"2005-078","2006 U.S. LEXIS 5165",2005,"RBGinsburg",1
"2005-078","2006 U.S. LEXIS 5165",2005,"SGBreyer",1
"2005-078","2006 U.S. LEXIS 5165",2005,"JGRoberts",2
"2005-078","2006 U.S. LEXIS 5165",2005,"SAAlito",2
"2005-079","2006 U.S. LEXIS 5163",2005,"JPStevens",2
"2005-079","2006 U.S. LEXIS 5163",2005,"AScalia",3
"2005-079","2006 U.S. LEXIS 5163",2005,"AMKennedy",1
"2005-079","2006 U.S. LEXIS 5163",2005,"DHSouter",2
"2005-079","2006 U.S. LEXIS 5163",2005,"CThomas",1
"2005-079","2006 U.S. LEXIS 5163",2005,"RBGinsburg",2
"2005-079","2006 U.S. LEXIS 5163",2005,"SGBreyer",2
"2005-079","2006 U.S. LEXIS 5163",2005,"JGRoberts",1
"2005-079","2006 U.S. LEXIS 5163",2005,"SAAlito",1
"2005-080","2006 U.S. LEXIS 5164",2005,"JGRoberts",1
"2005-080","2006 U.S. LEXIS 5164",2005,"JPStevens",2
"2005-080","2006 U.S. LEXIS 5164",2005,"AScalia",1
"2005-080","2006 U.S. LEXIS 5164",2005,"AMKennedy",3
"2005-080","2006 U.S. LEXIS 5164",2005,"DHSouter",1
"2005-080","2006 U.S. LEXIS 5164",2005,"CThomas",1
"2005-080","2006 U.S. LEXIS 5164",2005,"RBGinsburg",2
"2005-080","2006 U.S. LEXIS 5164",2005,"SGBreyer",1
"2005-080","2006 U.S. LEXIS 5164",2005,"SAAlito",1
"2005-081","2006 U.S. LEXIS 5161",2005,"JGRoberts",1
"2005-081","2006 U.S. LEXIS 5161",2005,"JPStevens",2
"2005-081","2006 U.S. LEXIS 5161",2005,"AScalia",4
"2005-081","2006 U.S. LEXIS 5161",2005,"AMKennedy",4
"2005-081","2006 U.S. LEXIS 5161",2005,"DHSouter",2
"2005-081","2006 U.S. LEXIS 5161",2005,"CThomas",4
"2005-081","2006 U.S. LEXIS 5161",2005,"RBGinsburg",2
"2005-081","2006 U.S. LEXIS 5161",2005,"SGBreyer",5
"2005-081","2006 U.S. LEXIS 5161",2005,"SAAlito",4
"2005-082","2006 U.S. LEXIS 5162",2005,"JGRoberts",1
"2005-082","2006 U.S. LEXIS 5162",2005,"JPStevens",2
"2005-082","2006 U.S. LEXIS 5162",2005,"AScalia",1
"2005-082","2006 U.S. LEXIS 5162",2005,"AMKennedy",1
"2005-082","2006 U.S. LEXIS 5162",2005,"DHSouter",2
"2005-082","2006 U.S. LEXIS 5162",2005,"CThomas",1
"2005-082","2006 U.S. LEXIS 5162",2005,"RBGinsburg",4
"2005-082","2006 U.S. LEXIS 5162",2005,"SGBreyer",2
"2005-082","2006 U.S. LEXIS 5162",2005,"SAAlito",1
"2005-083","2006 U.S. LEXIS 5177",2005,"JPStevens",2
"2005-083","2006 U.S. LEXIS 5177",2005,"AScalia",1
"2005-083","2006 U.S. LEXIS 5177",2005,"AMKennedy",1
"2005-083","2006 U.S. LEXIS 5177",2005,"DHSouter",2
"2005-083","2006 U.S. LEXIS 5177",2005,"CThomas",1
"2005-083","2006 U.S. LEXIS 5177",2005,"RBGinsburg",4
"2005-083","2006 U.S. LEXIS 5177",2005,"SGBreyer",2
"2005-083","2006 U.S. LEXIS 5177",2005,"JGRoberts",1
"2005-083","2006 U.S. LEXIS 5177",2005,"SAAlito",1
"2005-084","2006 U.S. LEXIS 5178",2005,"JPStevens",4
"2005-084","2006 U.S. LEXIS 5178",2005,"AScalia",2
"2005-084","2006 U.S. LEXIS 5178",2005,"AMKennedy",5
"2005-084","2006 U.S. LEXIS 5178",2005,"DHSouter",4
"2005-084","2006 U.S. LEXIS 5178",2005,"CThomas",2
"2005-084","2006 U.S. LEXIS 5178",2005,"RBGinsburg",4
"2005-084","2006 U.S. LEXIS 5178",2005,"SGBreyer",4
"2005-084","2006 U.S. LEXIS 5178",2005,"JGRoberts",2
"2005-084","2006 U.S. LEXIS 5178",2005,"SAAlito",2
"2005-085","2006 U.S. LEXIS 5176",2005,"JPStevens",2
"2005-085","2006 U.S. LEXIS 5176",2005,"AScalia",4
"2005-085","2006 U.S. LEXIS 5176",2005,"AMKennedy",1
"2005-085","2006 U.S. LEXIS 5176",2005,"DHSouter",1
"2005-085","2006 U.S. LEXIS 5176",2005,"CThomas",4
"2005-085","2006 U.S. LEXIS 5176",2005,"RBGinsburg",2
"2005-085","2006 U.S. LEXIS 5176",2005,"SGBreyer",5
"2005-085","2006 U.S. LEXIS 5176",2005,"JGRoberts",1
"2005-085","2006 U.S. LEXIS 5176",2005,"SAAlito",NA
"2005-086","2006 U.S. LEXIS 5185",2005,"JGRoberts",NA
"2005-086","2006 U.S. LEXIS 5185",2005,"JPStevens",1
"2005-086","2006 U.S. LEXIS 5185",2005,"AScalia",2
"2005-086","2006 U.S. LEXIS 5185",2005,"AMKennedy",3
"2005-086","2006 U.S. LEXIS 5185",2005,"DHSouter",3
"2005-086","2006 U.S. LEXIS 5185",2005,"CThomas",2
"2005-086","2006 U.S. LEXIS 5185",2005,"RBGinsburg",3
"2005-086","2006 U.S. LEXIS 5185",2005,"SGBreyer",3
"2005-086","2006 U.S. LEXIS 5185",2005,"SAAlito",2
"2005-087","2006 U.S. LEXIS 5184",2005,"JPStevens",2
"2005-087","2006 U.S. LEXIS 5184",2005,"AScalia",1
"2005-087","2006 U.S. LEXIS 5184",2005,"AMKennedy",2
"2005-087","2006 U.S. LEXIS 5184",2005,"DHSouter",1
"2005-087","2006 U.S. LEXIS 5184",2005,"CThomas",1
"2005-087","2006 U.S. LEXIS 5184",2005,"RBGinsburg",2
"2005-087","2006 U.S. LEXIS 5184",2005,"SGBreyer",2
"2005-087","2006 U.S. LEXIS 5184",2005,"JGRoberts",1
"2005-087","2006 U.S. LEXIS 5184",2005,"SAAlito",1
"2006-002","2006 U.S. LEXIS 8522",2006,"JPStevens",2
"2006-002","2006 U.S. LEXIS 8522",2006,"AScalia",3
"2006-002","2006 U.S. LEXIS 8522",2006,"AMKennedy",1
"2006-002","2006 U.S. LEXIS 8522",2006,"DHSouter",2
"2006-002","2006 U.S. LEXIS 8522",2006,"CThomas",3
"2006-002","2006 U.S. LEXIS 8522",2006,"RBGinsburg",2
"2006-002","2006 U.S. LEXIS 8522",2006,"SGBreyer",2
"2006-002","2006 U.S. LEXIS 8522",2006,"JGRoberts",1
"2006-002","2006 U.S. LEXIS 8522",2006,"SAAlito",1
"2006-003","2006 U.S. LEXIS 9442",2006,"JPStevens",1
"2006-003","2006 U.S. LEXIS 9442",2006,"AScalia",1
"2006-003","2006 U.S. LEXIS 9442",2006,"AMKennedy",1
"2006-003","2006 U.S. LEXIS 9442",2006,"DHSouter",1
"2006-003","2006 U.S. LEXIS 9442",2006,"CThomas",2
"2006-003","2006 U.S. LEXIS 9442",2006,"RBGinsburg",1
"2006-003","2006 U.S. LEXIS 9442",2006,"SGBreyer",1
"2006-003","2006 U.S. LEXIS 9442",2006,"JGRoberts",1
"2006-003","2006 U.S. LEXIS 9442",2006,"SAAlito",1
"2006-004","2006 U.S. LEXIS 9441",2006,"JPStevens",1
"2006-004","2006 U.S. LEXIS 9441",2006,"AScalia",1
"2006-004","2006 U.S. LEXIS 9441",2006,"AMKennedy",1
"2006-004","2006 U.S. LEXIS 9441",2006,"DHSouter",1
"2006-004","2006 U.S. LEXIS 9441",2006,"CThomas",1
"2006-004","2006 U.S. LEXIS 9441",2006,"RBGinsburg",1
"2006-004","2006 U.S. LEXIS 9441",2006,"SGBreyer",1
"2006-004","2006 U.S. LEXIS 9441",2006,"JGRoberts",1
"2006-004","2006 U.S. LEXIS 9441",2006,"SAAlito",1
"2006-005","2006 U.S. LEXIS 9587",2006,"JGRoberts",1
"2006-005","2006 U.S. LEXIS 9587",2006,"JPStevens",4
"2006-005","2006 U.S. LEXIS 9587",2006,"AScalia",1
"2006-005","2006 U.S. LEXIS 9587",2006,"AMKennedy",4
"2006-005","2006 U.S. LEXIS 9587",2006,"DHSouter",4
"2006-005","2006 U.S. LEXIS 9587",2006,"CThomas",1
"2006-005","2006 U.S. LEXIS 9587",2006,"RBGinsburg",1
"2006-005","2006 U.S. LEXIS 9587",2006,"SGBreyer",1
"2006-005","2006 U.S. LEXIS 9587",2006,"SAAlito",1
"2006-006","2006 U.S. LEXIS 9586",2006,"JPStevens",1
"2006-006","2006 U.S. LEXIS 9586",2006,"AScalia",1
"2006-006","2006 U.S. LEXIS 9586",2006,"AMKennedy",1
"2006-006","2006 U.S. LEXIS 9586",2006,"DHSouter",1
"2006-006","2006 U.S. LEXIS 9586",2006,"CThomas",1
"2006-006","2006 U.S. LEXIS 9586",2006,"RBGinsburg",1
"2006-006","2006 U.S. LEXIS 9586",2006,"SGBreyer",NA
"2006-006","2006 U.S. LEXIS 9586",2006,"JGRoberts",NA
"2006-006","2006 U.S. LEXIS 9586",2006,"SAAlito",1
"2006-007","2007 U.S. LEXIS 1004",2006,"JPStevens",1
"2006-007","2007 U.S. LEXIS 1004",2006,"AScalia",2
"2006-007","2007 U.S. LEXIS 1004",2006,"AMKennedy",1
"2006-007","2007 U.S. LEXIS 1004",2006,"DHSouter",1
"2006-007","2007 U.S. LEXIS 1004",2006,"CThomas",1
"2006-007","2007 U.S. LEXIS 1004",2006,"RBGinsburg",1
"2006-007","2007 U.S. LEXIS 1004",2006,"SGBreyer",1
"2006-007","2007 U.S. LEXIS 1004",2006,"JGRoberts",1
"2006-007","2007 U.S. LEXIS 1004",2006,"SAAlito",1
"2006-008","2007 U.S. LEXIS 1003",2006,"JPStevens",1
"2006-008","2007 U.S. LEXIS 1003",2006,"AScalia",1
"2006-008","2007 U.S. LEXIS 1003",2006,"AMKennedy",1
"2006-008","2007 U.S. LEXIS 1003",2006,"DHSouter",1
"2006-008","2007 U.S. LEXIS 1003",2006,"CThomas",2
"2006-008","2007 U.S. LEXIS 1003",2006,"RBGinsburg",1
"2006-008","2007 U.S. LEXIS 1003",2006,"SGBreyer",1
"2006-008","2007 U.S. LEXIS 1003",2006,"JGRoberts",1
"2006-008","2007 U.S. LEXIS 1003",2006,"SAAlito",1
"2006-009","2007 U.S. LEXIS 1005",2006,"JPStevens",1
"2006-009","2007 U.S. LEXIS 1005",2006,"AScalia",1
"2006-009","2007 U.S. LEXIS 1005",2006,"AMKennedy",1
"2006-009","2007 U.S. LEXIS 1005",2006,"DHSouter",1
"2006-009","2007 U.S. LEXIS 1005",2006,"CThomas",1
"2006-009","2007 U.S. LEXIS 1005",2006,"RBGinsburg",1
"2006-009","2007 U.S. LEXIS 1005",2006,"SGBreyer",1
"2006-009","2007 U.S. LEXIS 1005",2006,"JGRoberts",1
"2006-009","2007 U.S. LEXIS 1005",2006,"SAAlito",1
"2006-010","2007 U.S. LEXIS 1006",2006,"JGRoberts",1
"2006-010","2007 U.S. LEXIS 1006",2006,"JPStevens",1
"2006-010","2007 U.S. LEXIS 1006",2006,"AScalia",3
"2006-010","2007 U.S. LEXIS 1006",2006,"AMKennedy",1
"2006-010","2007 U.S. LEXIS 1006",2006,"DHSouter",3
"2006-010","2007 U.S. LEXIS 1006",2006,"CThomas",1
"2006-010","2007 U.S. LEXIS 1006",2006,"RBGinsburg",4
"2006-010","2007 U.S. LEXIS 1006",2006,"SGBreyer",1
"2006-010","2007 U.S. LEXIS 1006",2006,"SAAlito",3
"2006-011","2007 U.S. LEXIS 1153",2006,"JPStevens",4
"2006-011","2007 U.S. LEXIS 1153",2006,"AScalia",1
"2006-011","2007 U.S. LEXIS 1153",2006,"AMKennedy",1
"2006-011","2007 U.S. LEXIS 1153",2006,"DHSouter",1
"2006-011","2007 U.S. LEXIS 1153",2006,"CThomas",1
"2006-011","2007 U.S. LEXIS 1153",2006,"RBGinsburg",1
"2006-011","2007 U.S. LEXIS 1153",2006,"SGBreyer",1
"2006-011","2007 U.S. LEXIS 1153",2006,"JGRoberts",1
"2006-011","2007 U.S. LEXIS 1153",2006,"SAAlito",1
"2006-012","2007 U.S. LEXIS 1325",2006,"JPStevens",1
"2006-012","2007 U.S. LEXIS 1325",2006,"AScalia",1
"2006-012","2007 U.S. LEXIS 1325",2006,"AMKennedy",1
"2006-012","2007 U.S. LEXIS 1325",2006,"DHSouter",1
"2006-012","2007 U.S. LEXIS 1325",2006,"CThomas",1
"2006-012","2007 U.S. LEXIS 1325",2006,"RBGinsburg",1
"2006-012","2007 U.S. LEXIS 1325",2006,"SGBreyer",1
"2006-012","2007 U.S. LEXIS 1325",2006,"JGRoberts",1
"2006-012","2007 U.S. LEXIS 1325",2006,"SAAlito",1
"2006-013","2007 U.S. LEXIS 1323",2006,"JPStevens",1
"2006-013","2007 U.S. LEXIS 1323",2006,"AScalia",2
"2006-013","2007 U.S. LEXIS 1323",2006,"AMKennedy",1
"2006-013","2007 U.S. LEXIS 1323",2006,"DHSouter",4
"2006-013","2007 U.S. LEXIS 1323",2006,"CThomas",2
"2006-013","2007 U.S. LEXIS 1323",2006,"RBGinsburg",1
"2006-013","2007 U.S. LEXIS 1323",2006,"SGBreyer",4
"2006-013","2007 U.S. LEXIS 1323",2006,"JGRoberts",1
"2006-013","2007 U.S. LEXIS 1323",2006,"SAAlito",1
"2006-014","2007 U.S. LEXIS 1324",2006,"JPStevens",1
"2006-014","2007 U.S. LEXIS 1324",2006,"AScalia",1
"2006-014","2007 U.S. LEXIS 1324",2006,"AMKennedy",2
"2006-014","2007 U.S. LEXIS 1324",2006,"DHSouter",1
"2006-014","2007 U.S. LEXIS 1324",2006,"CThomas",1
"2006-014","2007 U.S. LEXIS 1324",2006,"RBGinsburg",1
"2006-014","2007 U.S. LEXIS 1324",2006,"SGBreyer",2
"2006-014","2007 U.S. LEXIS 1324",2006,"JGRoberts",1
"2006-014","2007 U.S. LEXIS 1324",2006,"SAAlito",2
"2006-015","2007 U.S. LEXIS 1333",2006,"JPStevens",1
"2006-015","2007 U.S. LEXIS 1333",2006,"AScalia",1
"2006-015","2007 U.S. LEXIS 1333",2006,"AMKennedy",1
"2006-015","2007 U.S. LEXIS 1333",2006,"DHSouter",1
"2006-015","2007 U.S. LEXIS 1333",2006,"CThomas",1
"2006-015","2007 U.S. LEXIS 1333",2006,"RBGinsburg",1
"2006-015","2007 U.S. LEXIS 1333",2006,"SGBreyer",1
"2006-015","2007 U.S. LEXIS 1333",2006,"JGRoberts",1
"2006-015","2007 U.S. LEXIS 1333",2006,"SAAlito",1
"2006-016","2007 U.S. LEXIS 1334",2006,"JPStevens",2
"2006-016","2007 U.S. LEXIS 1334",2006,"AScalia",1
"2006-016","2007 U.S. LEXIS 1334",2006,"AMKennedy",1
"2006-016","2007 U.S. LEXIS 1334",2006,"DHSouter",2
